BallNose6;CenterDrill3;CenterDrill8x90;Countersink5x60;Countersink3x90;Countersink5x90;Countersink6x90;Countersink10x90;Countersink16x90;Countersink25x90;Drill1;Drill3;Drill35;Drill5;Drill65;Drill7;Drill125;Drill15;Drill20;FlatEnd4;FlatEnd5;Tap4;Tap5;Tap6;BallNose5Sum;CenterDrillx60Sum;CenterDrillx90Sum;DrillSum;FlatEndSum;FlatEndSum2;TapSum;Biaya;Source
2.38;0;0.56;0;0.2;127.04;0.11;0.3;24.04;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;21.52;0;0;0.05;0;73.5;24.324;249.84;9454.147;385.688;113.33;18759;PGE
2.38;0;0.56;0;0.2;127.29;0.11;0.3;24.04;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;21.52;0;0;0.05;0;73.54;24.354;250.09;9455.737;386.448;113.33;7500;PGE
2.38;0;0.56;0;0.2;127.56;0.11;0.3;24.04;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;21.52;0;0;0.05;0;73.54;24.394;250.32;9457.617;387.038;113.33;8750;PGE
2.38;0;0.56;0;0.2;127.56;0.11;0.3;24.04;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;21.52;0;0;0.05;0;73.58;24.404;250.37;9458.577;387.038;113.33;3125;PGE
2.38;0;0.56;0;0.2;127.56;0.11;0.3;24.04;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.25;42.46;21.52;0;0;0.05;0;73.58;24.414;250.37;9466.697;402.418;113.33;7500;PGE
2.38;0;0.56;0;0.2;127.7;0.11;0.3;24.04;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;4.78;54.99;21.52;0;0;0.05;0;73.58;24.414;250.37;9480.457;402.418;113.33;2000;PGE
2.38;0;0.56;0;0.2;127.84;0.11;0.3;24.04;0.17;0.14;0.94;0.02;0.46;0.07;0.64;0.36;0.28;5.4;70.22;21.52;0;0;0.05;0;73.58;24.414;250.37;9497.357;402.418;113.33;2000;PGE
2.38;0;0.56;0;0.2;127.84;0.11;0.3;24.04;0.17;0.14;0.94;0.02;0.46;0.13;0.64;0.4;0.28;5.4;70.22;21.52;0;0;0.05;0;73.58;24.464;250.39;9521.047;411.538;113.33;2738;PGE
2.38;0;0.56;0;0.2;127.84;0.11;0.3;24.04;0.21;0.14;0.94;0.02;0.46;0.13;0.64;0.4;0.28;5.4;70.22;21.52;0;0;0.05;0;73.58;24.484;250.39;9522.787;411.538;113.33;908;PGE
2.38;0;0.56;0;0.2;127.84;0.11;0.3;24.04;0.21;0.14;0.94;0.02;0.46;0.13;0.64;0.4;0.28;5.4;70.22;21.52;0;0;0.05;0;73.58;24.504;250.39;9525.157;411.538;113.33;1083;PGE
2.38;0;0.56;0;0.2;127.84;0.11;0.3;24.04;0.21;0.14;0.94;0.02;0.46;0.13;0.64;0.4;0.28;5.4;70.22;21.52;0;0;0.05;0;73.58;24.504;250.39;9526.227;411.538;113.33;17;PGE
2.38;0;0.56;0;0.2;127.84;0.11;0.3;24.04;0.21;0.14;0.94;0.02;0.46;0.13;0.64;0.4;0.28;5.4;70.22;21.52;0;0;0.05;0;73.58;24.504;250.39;9528.187;411.538;113.33;1346;PGE
2.38;0;0.56;0;0.2;127.84;0.11;0.3;24.28;0.21;0.14;0.94;0.02;0.46;0.13;0.64;0.4;0.28;5.4;70.22;21.52;0;0;0.05;0;73.58;24.524;250.41;9528.697;411.538;113.33;5838;PGE
2.38;0.38;0.56;0;0.2;129.46;0.11;0.3;24.28;0.21;0.14;0.94;0.02;0.46;0.13;0.64;0.4;0.28;5.4;70.22;21.52;0;0.75;0.05;0;73.58;24.794;251.43;9547.467;411.538;113.33;79510.7;CSM
2.38;0.38;0.56;0;0.2;129.46;0.11;0.3;24.72;0.21;0.14;0.94;0.02;0.46;0.13;0.64;0.4;0.28;5.4;70.22;21.52;0;0.75;0.05;0;73.6;24.834;251.74;9555.107;411.538;113.33;31028.44;CSM
2.38;0.38;0.56;0;0.2;129.66;0.11;0.3;24.72;0.21;0.14;0.94;0.02;0.46;0.13;0.64;0.4;0.28;5.4;70.22;21.52;0;0.75;0.05;0;73.61;24.854;251.87;9559.047;411.538;113.37;8252.25;CSM
2.38;0.38;0.56;0;0.2;129.66;0.11;0.3;24.72;0.21;0.14;0.94;0.02;0.46;0.13;0.64;0.4;0.28;5.4;70.22;21.52;0;0.75;0.05;0;73.61;25.024;252.02;9609.817;411.538;113.37;40686.69;CSM
2.38;0.38;0.56;0;0.2;129.86;0.11;0.3;24.72;0.21;0.14;0.94;0.02;0.46;0.13;0.64;0.4;0.28;5.4;70.22;22.5;0;0.75;0.05;0;73.61;25.054;252.02;9612.697;411.538;113.37;52843.75;CSM
2.38;0.38;0.56;0;0.2;129.86;0.11;0.3;24.72;0.21;0.14;0.94;0.02;0.46;0.13;0.64;0.4;0.28;5.4;70.22;22.5;0;0.75;0.05;0;73.61;25.054;252.02;9795.777;411.538;113.37;83000;CSM
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.57;0;0;8595.097532;CSM
0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;2.34;0;0;0;0.08;0;0;0;0;2.86;0.57;0;88966.79902;CSM
0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0;0;0;0;0;2.34;0;0;0;0.08;0;0;0.03;0.07;297.99;0.57;0;20394.05323;CSM
0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;2.34;0;0;0;0.1;0;0;0.04;0.09;608.93;0.57;0;41456.55299;CSM
0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;2.34;0;0;0;0.1;0;0.01;0.04;0.09;609.33;0.57;0.03;41486.35203;CSM
0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;2.34;0;0;0;0.1;0;0.02;0.04;0.09;612.31;1.42;0.07;41749.12534;CSM
0;0;0;0;0;0;0;0;0.22;0;0;0;0;0.06;0;0;0;0;0;2.34;0;0;0;0.1;0;0.02;0.06;0.11;722.81;1.69;0.07;49268.64093;CSM
0;0;0;0;0;0;0;0;0.42;0;0;0;0;0.06;0;0.06;0;0;0;2.34;0;0;0;0.1;0;0.02;0.08;0.11;724.63;1.69;0.07;49410.8636;CSM
0;0;0;0;0;0;0;0;0.42;0;0;0;0;0.06;0;0.06;0;0;0;2.34;0;0;0;0.1;0;0.02;0.08;0.11;725.64;1.69;0.07;49479.26593;CSM
0;0;0;0;0;0;0;0;0.42;0;0;0;0;0.06;0;0.06;0;0;0;2.74;1.55;0;0;0.1;0;0.02;0.08;0.11;734.14;1.69;0.07;50186.99301;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.06;0;0.06;0;0;0;2.74;1.55;0;0;0.1;0;0.02;0.08;0.11;735.31;1.69;0.07;50268.94035;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.08;0;0.06;0;0;0;2.74;1.55;0;0;0.1;0;0.02;0.11;0.14;740.83;1.69;0.07;130678.5085;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.08;0;0.06;0;0;0;2.74;1.55;0;0;0.1;0;0.02;0.11;0.14;743.92;1.69;0.07;131218.4518;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.08;0;0.06;0;0;0;2.74;1.55;0;0;0.1;0;0.02;0.11;0.14;747.27;1.69;0.07;131803.8272;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.08;0;0.06;0;0;0;10.3;1.55;0;0;0.1;0;0.02;0.18;0.14;769.77;3.52;0.07;57427.03874;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.08;0;0.06;0;0;0;10.3;1.55;0;0;0.1;0;0.02;0.18;0.14;782.69;5.19;0.07;58492.68007;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.08;0;0.06;0;0;0;17.86;1.95;0;0;0.1;0;0.02;0.36;0.52;830.26;5.19;0.07;62589.44649;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.08;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.02;0.43;0.52;927.83;5.19;0.07;71233.63096;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.08;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.06;0.43;0.52;935.88;5.19;0.07;71824.51775;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.08;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.06;0.43;0.52;940.11;5.19;0.07;72133.4734;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.1;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.08;0.44;0.6;943.49;5.39;0.07;58585.57539;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.1;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.08;0.49;0.66;981.9;5.39;0.07;60862.07453;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.1;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.08;0.49;0.66;1034.12;5.39;0.07;63948.23198;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.1;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.08;0.51;0.68;1129.11;13.99;0.07;70072.67659;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.1;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.08;0.51;0.68;1129.59;13.99;0.07;70101.04418;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.12;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.08;0.52;0.68;1130.07;13.99;0.07;70131.18474;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.23;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.08;0.59;0.75;1310.96;13.99;0.07;94407.32422;CSM
0;0;0.02;0;0;0;0;0.02;0.42;0;0;0;0;0.23;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.08;0.74;1.27;1345.54;51.21;0.07;99409.26074;CSM
0;0;0.03;0;0;0;0;0.02;0.42;0;0;0;0;0.23;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.08;0.74;1.28;1345.73;51.21;0.07;99423.7551;CSM
0;0;0.03;0;0;0;0;0.02;0.42;0.02;0;0;0;0.23;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.08;0.75;1.28;1360.72;51.21;0.07;100460.4473;CSM
0;0;0.03;0;0;0;0;0.02;0.42;0.02;0;0;0;0.23;0;0.06;0;0;0;17.86;22.66;0;0;0.1;0;0.12;0.75;1.28;1365.28;51.21;0.2;14500;CSM
0;0;0.03;0;0;0;0;0.02;0.68;0.02;0;0;0;0.26;0;0.06;0;0.1;0;17.86;22.66;0;0;0.1;0;0.21;0.8;1.38;1453.74;51.21;0.2;75637.84;CSM
0;0;0.03;0;0;0.09;0;0.02;0.68;0.02;0;0;0;0.34;0;0.06;0;0.15;0;17.86;22.66;0;0;0.1;0;0.21;0.89;1.38;1497.45;91.53;0.2;88626.44;CSM
0;0;0.03;0;0;0.09;0;0.02;0.68;0.02;0;0;0;0.96;0;0.06;0;0.15;0;42.16;22.66;1.52;0;0.1;0;0.77;0.89;1.38;1497.45;195.39;0.2;67632.64;CSM
0.18;0.04;0.03;0;0;0.09;0;0.02;0.68;0.02;0;0;0;0.96;0;0.06;0;0.15;0;42.16;22.66;1.59;0;0.1;0;0.77;0.89;1.41;1498.19;195.39;0.2;9405;CSM
0.18;0.04;0.03;0;0;0.09;0;0.02;0.68;0.02;0;0;0;1.17;0;0.45;0;0.15;0;42.16;22.66;1.59;0;0.1;0;0.77;1.22;1.41;1754.49;204.47;0.2;394741.36;CSM
0.18;0.04;0.49;0;0;3.15;0;0.02;0.68;0.02;0;0;0;1.17;0;0.45;0;0.15;0;42.16;43.11;1.59;0;0.1;0;0.77;1.32;2.45;2402.71;249.78;0.2;424175.44;CSM
0.18;0.04;0.83;0.6;0;3.41;0;0.02;0.68;0.02;0;0;0;1.17;0;0.45;0;0.15;0.4;52;43.97;1.59;0;0.1;13.41;7.14;8.79;2.45;2411;251.48;0.2;27000;CSM
0.18;0.04;0.85;0.6;0;3.41;0;0.04;0.68;0.02;0;0;0;1.17;0;0.45;0;0.15;0.4;52;43.97;1.59;0;0.1;13.41;7.14;8.79;2.45;2412.56;251.48;0.2;9500;CSM
0.18;0.04;0.85;0.6;0;3.41;0;0.04;0.68;0.02;0;0;0;1.17;0;0.45;0;0.15;0.4;52;43.97;1.59;0;0.1;13.41;7.14;8.83;2.61;2415.97;252.36;0.2;24973.98;CSM
0.18;0.04;0.88;0.6;0;4.11;0;0.04;0.68;0.02;0;0.1;0;1.17;0;0.45;0;0.15;0.4;52;43.97;1.59;0;0.1;13.41;7.14;8.94;2.77;2545.02;254.36;0.2;184000;CSM
0.18;0.08;0.88;0.6;0;4.11;0.14;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.38;9;3.25;2578.31;254.36;0.2;12500;PGE
0.18;0.08;0.88;0.6;0;4.11;0.14;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.38;9.02;3.25;2579.36;254.36;0.2;12500;PGE
0.18;0.08;0.88;0.6;0;4.11;0.14;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.48;9.03;3.62;2592.14;259.11;0.2;13807.57865;CSM
0.18;0.08;0.88;0.6;0;4.11;0.14;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.48;9.03;3.62;2599.22;259.11;0.2;13840.2366;CSM
0.18;0.08;0.88;0.6;0;4.11;0.14;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.48;9.03;3.62;2611.59;271.46;0.2;13954.26267;CSM
0.18;0.08;0.88;0.6;0;4.11;0.14;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.48;9.03;3.62;2612.72;272.01;0.2;13962.01201;CSM
0.18;0.08;0.88;0.6;0;4.11;0.14;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.51;9.03;3.74;2632.6;272.01;0.2;14054.40449;CSM
0.18;0.08;0.88;0.6;0;4.11;0.14;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.51;9.03;3.74;2652.69;272.01;0.2;14147.07373;CSM
0.18;0.08;0.88;0.6;0;4.11;0.14;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.54;9.03;3.86;2658.95;272.01;0.2;14176.64117;CSM
0.18;0.08;0.88;0.6;0;4.11;0.14;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.57;9.03;3.98;2701.13;272.01;0.2;14371.89697;CSM
0.18;0.08;0.88;0.6;0;4.11;0.34;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.65;9.03;3.98;2707.6;275.96;0.2;14421.25291;CSM
0.18;0.08;0.88;0.6;0;4.11;0.52;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.73;9.03;3.98;2713.48;281.97;0.2;14477.29728;CSM
0.18;0.08;0.88;0.6;0;4.2;0.52;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.76;9.04;4.26;2716.47;283.92;0.2;14501.97525;CSM
0.18;0.08;0.88;0.6;0;4.29;0.52;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.76;9.05;4.42;2718.74;284.2;0.2;14514.93695;CSM
0.18;0.08;0.88;0.6;0;4.29;0.52;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.79;9.06;4.56;2719.51;284.2;0.2;42221.7834;CSM
0.18;0.08;0.88;0.6;0;4.29;0.52;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.79;9.06;4.56;2749;284.2;0.2;42617.35105;CSM
0.18;0.08;0.88;0.6;0;4.38;0.52;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.79;9.07;4.71;2751.51;284.96;0.2;42664.56699;CSM
0.18;0.08;0.88;0.6;0;4.47;0.52;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.79;9.08;4.75;2753.16;287.74;0.2;42725.86724;CSM
0.18;0.08;0.88;0.6;0;4.47;0.52;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.82;9.09;4.89;2758.58;287.74;0.2;42357.87266;CSM
0.18;0.08;0.88;0.6;0;4.56;0.52;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.82;9.1;5.04;2774.41;287.82;0.2;42572.39264;CSM
0.18;0.08;0.88;0.6;0;4.56;0.52;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.82;9.1;5.04;2779.92;287.82;0.2;42645.53652;CSM
0.18;0.08;0.88;0.6;0;4.65;0.52;0.04;1.61;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.82;9.11;5.08;2780.4;287.82;0.2;42653.76686;CSM
0.18;0.08;0.88;0.6;0;4.65;0.52;0.04;2.28;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.84;9.16;5.18;2781.03;287.82;0.2;85105.78298;CSM
0.18;0.08;0.88;0.6;0;4.65;0.52;0.04;2.28;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.84;9.16;5.18;2781.53;288;0.2;85123.78571;CSM
0.18;0.08;0.88;0.6;0;4.65;0.52;0.04;2.28;0.06;0;0.1;0;1.17;0;0.45;0;0.19;1.04;52;43.97;1.59;0.08;0.1;13.41;7.84;9.16;5.18;2781.72;288;0.2;141928.3133;CSM
